episode_id,source_group,source_path,stem,format,obs_shape,obs_dim,num_steps,action_min,action_max,layout,partner,seed,agent_index,role_swap,reward_sum,num_deliveries,first_delivery_t,last_delivery_t,stay_ratio,interact_ratio,has_npz,has_pkl,has_metadata_json,has_layout_file,quality_flags,quality_tier,usable_for_bc,usable_for_environment_rollout
counter_circuit_20260524_174319_0,Diptongo,data\Diptongo\data\counter_circuit_20260524_174319.npz,counter_circuit_20260524_174319,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,71,1,False,0.0,0.0,-1,-1,0.5,0.056,True,True,True,False,zero_reward,C,True,True
counter_circuit_20260524_174409_0,Diptongo,data\Diptongo\data\counter_circuit_20260524_174409.npz,counter_circuit_20260524_174409,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,72,1,False,68.0,3.4,143,143,0.512,0.1,True,True,True,False,ok,A,True,True
cramped_room_20260520_141502_0,Diptongo,data\Diptongo\data\cramped_room_20260520_141502.npz,cramped_room_20260520_141502,npz,"(129, 96)",96,129,0,5,cramped_room,unknown,67,1,False,40.0,2.0,40,86,0.7209,0.0465,True,True,True,False,ok,A,True,True
cramped_room_20260520_171721_0,Diptongo,data\Diptongo\data\cramped_room_20260520_171721.npz,cramped_room_20260520_171721,npz,"(89, 96)",96,89,0,5,cramped_room,unknown,67,1,False,40.0,2.0,40,86,0.6517,0.0674,True,True,True,False,ok,A,True,True
cramped_room_20260524_174500_0,Diptongo,data\Diptongo\data\cramped_room_20260524_174500.npz,cramped_room_20260524_174500,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,73,1,False,100.0,5.0,64,238,0.744,0.048,True,True,True,False,long_repeat_69,A,True,True
cramped_room_20260524_174550_0,Diptongo,data\Diptongo\data\cramped_room_20260524_174550.npz,cramped_room_20260524_174550,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,74,1,False,40.0,2.0,141,233,0.596,0.104,True,True,True,False,long_repeat_52,A,True,True
forced_coordination_20260524_174640_0,Diptongo,data\Diptongo\data\forced_coordination_20260524_174640.npz,forced_coordination_20260524_174640,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,75,1,False,0.0,0.0,-1,-1,0.764,0.096,True,True,True,False,zero_reward|long_repeat_65,C,True,True
forced_coordination_20260524_174730_0,Diptongo,data\Diptongo\data\forced_coordination_20260524_174730.npz,forced_coordination_20260524_174730,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,76,1,False,80.0,4.0,114,234,0.52,0.16,True,True,True,False,ok,A,True,True
large_room_20260524_174828_0,Diptongo,data\Diptongo\data\large_room_20260524_174828.npz,large_room_20260524_174828,npz,"(250, 96)",96,250,0,5,large_room,unknown,77,1,False,40.0,2.0,115,238,0.38,0.112,True,True,True,False,ok,A,True,True
large_room_20260524_174918_0,Diptongo,data\Diptongo\data\large_room_20260524_174918.npz,large_room_20260524_174918,npz,"(250, 96)",96,250,0,5,large_room,unknown,78,1,False,0.0,0.0,-1,-1,0.74,0.048,True,True,True,False,zero_reward|long_repeat_145,C,True,True
simple_o_20260524_175009_0,Diptongo,data\Diptongo\data\simple_o_20260524_175009.npz,simple_o_20260524_175009,npz,"(250, 96)",96,250,1,4,simple_o,unknown,79,1,False,160.0,8.0,27,234,0.984,0.0,True,True,True,False,high_stay|no_interact|long_repeat_186,A,True,True
simple_o_20260524_175059_0,Diptongo,data\Diptongo\data\simple_o_20260524_175059.npz,simple_o_20260524_175059,npz,"(250, 96)",96,250,0,5,simple_o,unknown,80,1,False,60.0,3.0,72,190,0.44,0.168,True,True,True,False,ok,A,True,True
simple_tomato_20260524_175149_0,Diptongo,data\Diptongo\data\simple_tomato_20260524_175149.npz,simple_tomato_20260524_175149,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,81,1,False,0.0,0.0,-1,-1,0.72,0.076,True,True,True,False,zero_reward,C,True,True
simple_tomato_20260524_175240_0,Diptongo,data\Diptongo\data\simple_tomato_20260524_175240.npz,simple_tomato_20260524_175240,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,82,1,False,0.0,0.0,-1,-1,0.496,0.156,True,True,True,False,zero_reward,C,True,True
small_corridor_20260524_175353_0,Diptongo,data\Diptongo\data\small_corridor_20260524_175353.npz,small_corridor_20260524_175353,npz,"(250, 96)",96,250,0,4,small_corridor,unknown,83,1,False,0.0,0.0,-1,-1,0.72,0.0,True,True,True,False,no_interact|zero_reward|long_repeat_130,D,False,True
small_corridor_20260524_175443_0,Diptongo,data\Diptongo\data\small_corridor_20260524_175443.npz,small_corridor_20260524_175443,npz,"(250, 96)",96,250,0,5,small_corridor,unknown,84,1,False,0.0,0.0,-1,-1,0.872,0.008,True,True,True,False,high_stay|zero_reward|long_repeat_197,D,False,True
soup_coordination_20260524_175534_0,Diptongo,data\Diptongo\data\soup_coordination_20260524_175534.npz,soup_coordination_20260524_175534,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,85,1,False,170.0,8.5,101,232,0.516,0.14,True,True,True,False,ok,A,True,True
soup_coordination_20260524_175625_0,Diptongo,data\Diptongo\data\soup_coordination_20260524_175625.npz,soup_coordination_20260524_175625,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,86,1,False,162.0,8.1,104,186,0.464,0.148,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260520_163012_0,asymmetric_advantages,data\Flauta_s_Company\20 grabaciones completas\asymmetric_advantages\greedy_full_task\asymmetric_advantages_20260520_163012.npz,asymmetric_advantages_20260520_163012,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,67,1,False,200.0,10.0,44,237,0.288,0.184,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260520_161339_0,asymmetric_advantages,data\Flauta_s_Company\20 grabaciones completas\asymmetric_advantages\random_motion\asymmetric_advantages_20260520_161339.npz,asymmetric_advantages_20260520_161339,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,67,1,False,100.0,5.0,58,234,0.108,0.228,True,True,True,False,ok,A,True,True
cramped_room_20260520_155448_0,cramped_room,data\Flauta_s_Company\20 grabaciones completas\cramped_room\greedy_full_task\cramped_room_20260520_155448.npz,cramped_room_20260520_155448,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,120.0,6.0,44,227,0.372,0.204,True,True,True,False,ok,A,True,True
cramped_room_20260520_174711_0,cramped_room,data\Flauta_s_Company\20 grabaciones completas\cramped_room\random_motion\cramped_room_20260520_174711.npz,cramped_room_20260520_174711,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,100.0,5.0,39,233,0.268,0.22,True,True,True,False,ok,A,True,True
custom_easy_coop_20260520_175820_0,custom_easy_coop,data\Flauta_s_Company\20 grabaciones completas\custom_easy_coop\greedy_full_task\custom_easy_coop_20260520_175820.npz,custom_easy_coop_20260520_175820,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,80.0,4.0,59,228,0.092,0.232,True,True,True,False,ok,A,True,True
custom_easy_coop_20260520_170955_0,custom_easy_coop,data\Flauta_s_Company\20 grabaciones completas\custom_easy_coop\stay\custom_easy_coop_20260520_170955.npz,custom_easy_coop_20260520_170955,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,120.0,6.0,55,221,0.008,0.296,True,True,True,False,ok,A,True,True
custom_hallway_20260520_174117_0,custom_hallway,data\Flauta_s_Company\20 grabaciones completas\custom_hallway\greedy_full_task\custom_hallway_20260520_174117.npz,custom_hallway_20260520_174117,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,120.0,6.0,48,246,0.508,0.1,True,True,True,False,ok,A,True,True
custom_hallway_20260520_175950_0,custom_hallway,data\Flauta_s_Company\20 grabaciones completas\custom_hallway\stay\custom_hallway_20260520_175950.npz,custom_hallway_20260520_175950,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,80.0,4.0,59,221,0.008,0.336,True,True,True,False,ok,A,True,True
custom_island_20260520_175506_0,custom_island,data\Flauta_s_Company\20 grabaciones completas\custom_island\greedy_full_task\custom_island_20260520_175506.npz,custom_island_20260520_175506,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,60.0,3.0,67,199,0.08,0.24,True,True,True,False,ok,A,True,True
custom_island_20260520_171613_0,custom_island,data\Flauta_s_Company\20 grabaciones completas\custom_island\random_motion\custom_island_20260520_171613.npz,custom_island_20260520_171613,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,0.0,0.0,-1,-1,0.028,0.24,True,True,True,False,zero_reward,C,True,True
custom_kitchen_sink_20260520_174753_0,custom_kitchen_sink,data\Flauta_s_Company\20 grabaciones completas\custom_kitchen_sink\greedy_full_task\custom_kitchen_sink_20260520_174753.npz,custom_kitchen_sink_20260520_174753,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,120.0,6.0,69,216,0.136,0.208,True,True,True,False,ok,A,True,True
custom_kitchen_sink_20260520_173102_0,custom_kitchen_sink,data\Flauta_s_Company\20 grabaciones completas\custom_kitchen_sink\stay\custom_kitchen_sink_20260520_173102.npz,custom_kitchen_sink_20260520_173102,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,60.0,3.0,51,194,0.012,0.32,True,True,True,False,ok,A,True,True
custom_tomato_paradise_20260520_175141_0,custom_tomato_paradise,data\Flauta_s_Company\20 grabaciones completas\custom_tomato_paradise\greedy_full_task\custom_tomato_paradise_20260520_175141.npz,custom_tomato_paradise_20260520_175141,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,80.0,4.0,49,212,0.44,0.1,True,True,True,False,long_repeat_53,A,True,True
custom_tomato_paradise_20260520_172058_0,custom_tomato_paradise,data\Flauta_s_Company\20 grabaciones completas\custom_tomato_paradise\random_motion\custom_tomato_paradise_20260520_172058.npz,custom_tomato_paradise_20260520_172058,npz,"(250, 96)",96,250,0,5,,unknown,67,1,False,60.0,3.0,57,204,0.104,0.212,True,True,True,False,ok,A,True,True
large_room_20260520_171300_0,large_room,data\Flauta_s_Company\20 grabaciones completas\large_room\greedy_full_task\large_room_20260520_171300.npz,large_room_20260520_171300,npz,"(250, 96)",96,250,0,5,large_room,unknown,67,1,False,120.0,6.0,45,239,0.196,0.256,True,True,True,False,ok,A,True,True
large_room_20260520_174425_0,large_room,data\Flauta_s_Company\20 grabaciones completas\large_room\random_motion\large_room_20260520_174425.npz,large_room_20260520_174425,npz,"(250, 96)",96,250,0,5,large_room,unknown,67,1,False,80.0,4.0,51,217,0.092,0.196,True,True,True,False,ok,A,True,True
simple_o_20260520_163921_0,simple_o,data\Flauta_s_Company\20 grabaciones completas\simple_o\greedy_full_task\simple_o_20260520_163921.npz,simple_o_20260520_163921,npz,"(250, 96)",96,250,0,5,simple_o,unknown,67,1,False,200.0,10.0,24,247,0.296,0.22,True,True,True,False,ok,A,True,True
simple_o_20260520_163831_0,simple_o,data\Flauta_s_Company\20 grabaciones completas\simple_o\stay\simple_o_20260520_163831.npz,simple_o_20260520_163831,npz,"(250, 96)",96,250,0,5,simple_o,unknown,67,1,False,140.0,7.0,28,223,0.104,0.332,True,True,True,False,ok,A,True,True
simple_tomato_20260520_171813_0,simple_tomato,data\Flauta_s_Company\20 grabaciones completas\simple_tomato\greedy_full_task\simple_tomato_20260520_171813.npz,simple_tomato_20260520_171813,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,120.0,6.0,36,222,0.264,0.208,True,True,True,False,ok,A,True,True
simple_tomato_20260520_164237_0,simple_tomato,data\Flauta_s_Company\20 grabaciones completas\simple_tomato\random_motion\simple_tomato_20260520_164237.npz,simple_tomato_20260520_164237,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,0.0,0.0,-1,-1,0.248,0.26,True,True,True,False,zero_reward,C,True,True
s01_asymmetric_advantages_20260524_202349_0,asymmetric_advantages,data\Hyperion_net\asymmetric_advantages\Record1\s01_asymmetric_advantages_20260524_202349.npz,s01_asymmetric_advantages_20260524_202349,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,6701,1,False,40.0,2.0,98,218,0.588,0.112,True,True,True,False,ok,A,True,True
s02_asymmetric_advantages_20260524_202940_0,asymmetric_advantages,data\Hyperion_net\asymmetric_advantages\Record2\s02_asymmetric_advantages_20260524_202940.npz,s02_asymmetric_advantages_20260524_202940,npz,"(250, 96)",96,250,4,4,asymmetric_advantages,unknown,6702,1,False,0.0,0.0,-1,-1,1.0,0.0,True,True,True,False,high_stay|no_interact|zero_reward|long_repeat_250,D,False,True
s07_cramped_room_20260524_203552_0,cramped_room,data\Hyperion_net\cramped_room\Record1\s07_cramped_room_20260524_203552.npz,s07_cramped_room_20260524_203552,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,6707,1,False,40.0,2.0,98,202,0.588,0.116,True,True,True,False,ok,A,True,True
s08_cramped_room_20260524_205138_0,cramped_room,data\Hyperion_net\cramped_room\Record2\s08_cramped_room_20260524_205138.npz,s08_cramped_room_20260524_205138,npz,"(250, 96)",96,250,4,4,cramped_room,unknown,6708,1,False,20.0,1.0,39,39,1.0,0.0,True,True,True,False,high_stay|no_interact|long_repeat_250,B,True,True
simple_o_20260524_204531_0,scenary_simple_o,data\Hyperion_net\scenary_simple_o\record_1\simple_o_20260524_204531.npz,simple_o_20260524_204531,npz,"(250, 96)",96,250,0,5,simple_o,unknown,67,1,False,120.0,6.0,102,234,0.74,0.072,True,True,True,False,long_repeat_85,A,True,True
simple_o_20260524_204650_0,scenary_simple_o,data\Hyperion_net\scenary_simple_o\record_2\simple_o_20260524_204650.npz,simple_o_20260524_204650,npz,"(250, 96)",96,250,0,5,simple_o,unknown,67,1,False,20.0,1.0,215,215,0.62,0.108,True,True,True,False,ok,B,True,True
simple_tomato_20260524_203911_0,scenary_simple_tomato,data\Hyperion_net\scenary_simple_tomato\record_1\simple_tomato_20260524_203911.npz,simple_tomato_20260524_203911,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,0.0,0.0,-1,-1,0.752,0.06,True,True,True,False,zero_reward,C,True,True
simple_tomato_20260524_204101_0,scenary_simple_tomato,data\Hyperion_net\scenary_simple_tomato\record_2\simple_tomato_20260524_204101.npz,simple_tomato_20260524_204101,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,20.0,1.0,69,69,0.6,0.144,True,True,True,False,ok,B,True,True
tutorial_3_20260524_203355_0,scenary_tutorial_3,data\Hyperion_net\scenary_tutorial_3\record_1\tutorial_3_20260524_203355.npz,tutorial_3_20260524_203355,npz,"(250, 96)",96,250,0,5,tutorial_3,unknown,67,1,False,189.0,9.45,122,203,0.72,0.068,True,True,True,False,ok,A,True,True
tutorial_3_20260524_203518_0,scenary_tutorial_3,data\Hyperion_net\scenary_tutorial_3\record_2\tutorial_3_20260524_203518.npz,tutorial_3_20260524_203518,npz,"(250, 96)",96,250,0,5,tutorial_3,unknown,67,1,False,55.0,2.75,140,140,0.62,0.104,True,True,True,False,ok,A,True,True
coordination_ring_20260524_192456_0,scenery_coordination_ring,data\Hyperion_net\scenery_coordination_ring\record_1\coordination_ring_20260524_192456.npz,coordination_ring_20260524_192456,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,67,1,False,80.0,4.0,100,223,0.684,0.06,True,True,True,False,ok,A,True,True
coordination_ring_20260524_195128_0,scenery_coordination_ring,data\Hyperion_net\scenery_coordination_ring\record_2\coordination_ring_20260524_195128.npz,coordination_ring_20260524_195128,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,67,1,False,0.0,0.0,-1,-1,0.576,0.076,True,True,True,False,zero_reward,C,True,True
counter_circuit_20260524_195417_0,scenery_counter_circuit,data\Hyperion_net\scenery_counter_circuit\record_1\counter_circuit_20260524_195417.npz,counter_circuit_20260524_195417,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,67,1,False,55.0,2.75,132,132,0.688,0.036,True,True,True,False,ok,A,True,True
counter_circuit_20260524_200231_0,scenery_counter_circuit,data\Hyperion_net\scenery_counter_circuit\record_2\counter_circuit_20260524_200231.npz,counter_circuit_20260524_200231,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,67,1,False,0.0,0.0,-1,-1,0.552,0.044,True,True,True,False,zero_reward,C,True,True
forced_coordination_20260524_200740_0,scenery_forced_coordination,data\Hyperion_net\scenery_forced_coordination\record_1\forced_coordination_20260524_200740.npz,forced_coordination_20260524_200740,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,67,1,False,80.0,4.0,94,193,0.552,0.192,True,True,True,False,ok,A,True,True
forced_coordination_20260524_201204_0,scenery_forced_coordination,data\Hyperion_net\scenery_forced_coordination\record_2\forced_coordination_20260524_201204.npz,forced_coordination_20260524_201204,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,67,1,False,0.0,0.0,-1,-1,0.7,0.12,True,True,True,False,zero_reward,C,True,True
large_room_20260524_201621_0,scenery_large_room,data\Hyperion_net\scenery_large_room\record_1\large_room_20260524_201621.npz,large_room_20260524_201621,npz,"(250, 96)",96,250,0,5,large_room,unknown,67,1,False,60.0,3.0,49,152,0.664,0.084,True,True,True,False,ok,A,True,True
large_room_20260524_201832_0,scenery_large_room,data\Hyperion_net\scenery_large_room\record_2\large_room_20260524_201832.npz,large_room_20260524_201832,npz,"(250, 96)",96,250,0,5,large_room,unknown,67,1,False,0.0,0.0,-1,-1,0.576,0.16,True,True,True,False,zero_reward,C,True,True
soup_coordination_20260524_202203_0,scenery_soup_coordination,data\Hyperion_net\scenery_soup_coordination\record_1\soup_coordination_20260524_202203.npz,soup_coordination_20260524_202203,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,67,1,False,42.0,2.1,216,216,0.632,0.236,True,True,True,False,ok,A,True,True
soup_coordination_20260524_202434_0,scenery_soup_coordination,data\Hyperion_net\scenery_soup_coordination\record_2\soup_coordination_20260524_202434.npz,soup_coordination_20260524_202434,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,67,1,False,110.0,5.5,184,184,0.648,0.112,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260523_072736_0,IKN,data\IKN\demonstrations\asymmetric_advantages_20260523_072736.npz,asymmetric_advantages_20260523_072736,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,67,1,False,40.0,2.0,73,190,0.488,0.128,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260523_073106_0,IKN,data\IKN\demonstrations\asymmetric_advantages_20260523_073106.npz,asymmetric_advantages_20260523_073106,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,67,1,False,60.0,3.0,119,232,0.216,0.156,True,True,True,False,ok,A,True,True
coordination_ring_20260523_073239_0,IKN,data\IKN\demonstrations\coordination_ring_20260523_073239.npz,coordination_ring_20260523_073239,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,67,1,False,40.0,2.0,132,197,0.188,0.152,True,True,True,False,ok,A,True,True
coordination_ring_20260523_073407_0,IKN,data\IKN\demonstrations\coordination_ring_20260523_073407.npz,coordination_ring_20260523_073407,npz,"(250, 96)",96,250,0,5,coordination_ring,unknown,67,1,False,120.0,6.0,69,219,0.312,0.12,True,True,True,False,ok,A,True,True
counter_circuit_20260523_074019_0,IKN,data\IKN\demonstrations\counter_circuit_20260523_074019.npz,counter_circuit_20260523_074019,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,67,1,False,0.0,0.0,-1,-1,0.348,0.056,True,True,True,False,zero_reward,C,True,True
counter_circuit_20260523_074702_0,IKN,data\IKN\demonstrations\counter_circuit_20260523_074702.npz,counter_circuit_20260523_074702,npz,"(250, 96)",96,250,0,5,counter_circuit,unknown,67,1,False,165.0,8.25,133,217,0.344,0.08,True,True,True,False,ok,A,True,True
cramped_room_20260523_075435_0,IKN,data\IKN\demonstrations\cramped_room_20260523_075435.npz,cramped_room_20260523_075435,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,100.0,5.0,41,229,0.604,0.12,True,True,True,False,ok,A,True,True
cramped_room_20260523_075541_0,IKN,data\IKN\demonstrations\cramped_room_20260523_075541.npz,cramped_room_20260523_075541,npz,"(250, 96)",96,250,0,5,cramped_room,unknown,67,1,False,60.0,3.0,80,244,0.544,0.136,True,True,True,False,ok,A,True,True
forced_coordination_20260523_113741_0,IKN,data\IKN\demonstrations\forced_coordination_20260523_113741.npz,forced_coordination_20260523_113741,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,67,1,False,80.0,4.0,102,206,0.552,0.176,True,True,True,False,ok,A,True,True
forced_coordination_20260523_114211_0,IKN,data\IKN\demonstrations\forced_coordination_20260523_114211.npz,forced_coordination_20260523_114211,npz,"(250, 96)",96,250,0,5,forced_coordination,unknown,67,1,False,40.0,2.0,184,201,0.684,0.148,True,True,True,False,ok,A,True,True
large_room_20260523_114728_0,IKN,data\IKN\demonstrations\large_room_20260523_114728.npz,large_room_20260523_114728,npz,"(250, 96)",96,250,0,5,large_room,unknown,67,1,False,20.0,1.0,230,230,0.6,0.04,True,True,True,False,ok,B,True,True
large_room_20260523_115003_0,IKN,data\IKN\demonstrations\large_room_20260523_115003.npz,large_room_20260523_115003,npz,"(250, 96)",96,250,0,5,large_room,unknown,67,1,False,80.0,4.0,65,202,0.58,0.088,True,True,True,False,ok,A,True,True
simple_o_20260523_115147_0,IKN,data\IKN\demonstrations\simple_o_20260523_115147.npz,simple_o_20260523_115147,npz,"(250, 96)",96,250,0,5,simple_o,unknown,67,1,False,60.0,3.0,63,216,0.444,0.18,True,True,True,False,ok,A,True,True
simple_o_20260523_115245_0,IKN,data\IKN\demonstrations\simple_o_20260523_115245.npz,simple_o_20260523_115245,npz,"(250, 96)",96,250,0,5,simple_o,unknown,67,1,False,20.0,1.0,92,92,0.512,0.212,True,True,True,False,ok,B,True,True
simple_o_20260523_115512_0,IKN,data\IKN\demonstrations\simple_o_20260523_115512.npz,simple_o_20260523_115512,npz,"(250, 96)",96,250,0,5,simple_o,unknown,67,1,False,40.0,2.0,123,234,0.54,0.104,True,True,True,False,ok,A,True,True
simple_tomato_20260523_120403_0,IKN,data\IKN\demonstrations\simple_tomato_20260523_120403.npz,simple_tomato_20260523_120403,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,0.0,0.0,-1,-1,0.756,0.044,True,True,True,False,zero_reward,C,True,True
simple_tomato_20260523_120545_0,IKN,data\IKN\demonstrations\simple_tomato_20260523_120545.npz,simple_tomato_20260523_120545,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,80.0,4.0,40,243,0.844,0.024,True,True,True,False,high_stay|long_repeat_52,A,True,True
simple_tomato_20260523_120942_0,IKN,data\IKN\demonstrations\simple_tomato_20260523_120942.npz,simple_tomato_20260523_120942,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,100.0,5.0,42,238,0.704,0.048,True,True,True,False,ok,A,True,True
simple_tomato_20260523_121039_0,IKN,data\IKN\demonstrations\simple_tomato_20260523_121039.npz,simple_tomato_20260523_121039,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,100.0,5.0,40,236,0.728,0.048,True,True,True,False,ok,A,True,True
simple_tomato_20260523_121220_0,IKN,data\IKN\demonstrations\simple_tomato_20260523_121220.npz,simple_tomato_20260523_121220,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,60.0,3.0,45,156,0.596,0.076,True,True,True,False,ok,A,True,True
simple_tomato_20260523_121604_0,IKN,data\IKN\demonstrations\simple_tomato_20260523_121604.npz,simple_tomato_20260523_121604,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,80.0,4.0,39,220,0.636,0.06,True,True,True,False,ok,A,True,True
simple_tomato_20260523_121821_0,IKN,data\IKN\demonstrations\simple_tomato_20260523_121821.npz,simple_tomato_20260523_121821,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,100.0,5.0,40,226,0.692,0.068,True,True,True,False,ok,A,True,True
simple_tomato_20260523_121945_0,IKN,data\IKN\demonstrations\simple_tomato_20260523_121945.npz,simple_tomato_20260523_121945,npz,"(250, 96)",96,250,0,5,simple_tomato,unknown,67,1,False,80.0,4.0,62,246,0.592,0.164,True,True,True,False,ok,A,True,True
soup_coordination_20260523_122342_0,IKN,data\IKN\demonstrations\soup_coordination_20260523_122342.npz,soup_coordination_20260523_122342,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,67,1,False,330.0,16.5,123,237,0.56,0.172,True,True,True,False,ok,A,True,True
soup_coordination_20260523_122616_0,IKN,data\IKN\demonstrations\soup_coordination_20260523_122616.npz,soup_coordination_20260523_122616,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,67,1,False,110.0,5.5,163,163,0.788,0.056,True,True,True,False,long_repeat_60,A,True,True
soup_coordination_20260523_122735_0,IKN,data\IKN\demonstrations\soup_coordination_20260523_122735.npz,soup_coordination_20260523_122735,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,67,1,False,78.0,3.9,128,128,0.58,0.148,True,True,True,False,ok,A,True,True
soup_coordination_20260523_122951_0,IKN,data\IKN\demonstrations\soup_coordination_20260523_122951.npz,soup_coordination_20260523_122951,npz,"(250, 96)",96,250,0,5,soup_coordination,unknown,67,1,False,110.0,5.5,182,182,0.604,0.12,True,True,True,False,ok,A,True,True
tutorial_3_20260523_124644_0,IKN,data\IKN\demonstrations\tutorial_3_20260523_124644.npz,tutorial_3_20260523_124644,npz,"(250, 96)",96,250,0,5,tutorial_3,unknown,67,1,False,102.0,5.1,88,229,0.416,0.176,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260524_173637_0,LQTM,data\LQTM\recordings\asymmetric_advantages_20260524_173637.npz,asymmetric_advantages_20260524_173637,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,1,1,False,0.0,0.0,-1,-1,0.94,0.012,True,True,True,False,high_stay|zero_reward,D,False,True
asymmetric_advantages_20260524_173752_0,LQTM,data\LQTM\recordings\asymmetric_advantages_20260524_173752.npz,asymmetric_advantages_20260524_173752,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,2,1,False,0.0,0.0,-1,-1,0.924,0.02,True,True,True,False,high_stay|zero_reward|long_repeat_107,D,False,True
asymmetric_advantages_20260524_180540_0,LQTM,data\LQTM\recordings\asymmetric_advantages_20260524_180540.npz,asymmetric_advantages_20260524_180540,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,1,1,False,40.0,2.0,55,157,0.544,0.104,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260524_180646_0,LQTM,data\LQTM\recordings\asymmetric_advantages_20260524_180646.npz,asymmetric_advantages_20260524_180646,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,1,1,False,40.0,2.0,78,241,0.616,0.072,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260524_180815_0,LQTM,data\LQTM\recordings\asymmetric_advantages_20260524_180815.npz,asymmetric_advantages_20260524_180815,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,1,1,False,40.0,2.0,56,210,0.6,0.092,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260524_180918_0,LQTM,data\LQTM\recordings\asymmetric_advantages_20260524_180918.npz,asymmetric_advantages_20260524_180918,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,2,1,False,40.0,2.0,116,236,0.548,0.104,True,True,True,False,ok,A,True,True
asymmetric_advantages_20260524_181113_0,LQTM,data\LQTM\recordings\asymmetric_advantages_20260524_181113.npz,asymmetric_advantages_20260524_181113,npz,"(250, 96)",96,250,0,5,asymmetric_advantages,unknown,2,1,False,40.0,2.0,116,226,0.584,0.104,True,True,True,False,ok,A,True,True
